seed,scale_decision_tree,scale_logistic_regression,scale_random_forest,scale_svm,impute_rf,xgb_native,xgb_full,xgb_train
132774780,0.0,0.0,0.0,0.0,0.005434782608695676,0.8532608695652174,0.8586956521739131,0.8586956521739131
1456718291,-0.005434782608695676,0.0,0.0,0.0,0.005434782608695565,0.8043478260869565,0.8260869565217391,0.8152173913043478
488388183,0.0,0.0,0.0,0.0,0.0,0.8586956521739131,0.8369565217391305,0.8369565217391305
246787963,0.005434782608695676,0.0,0.0,0.0,0.005434782608695676,0.8478260869565217,0.8695652173913043,0.8695652173913043
441476653,-0.005434782608695565,0.0,0.0,0.0,0.0,0.875,0.875,0.8804347826086957
174239938,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.8586956521739131,0.8586956521739131
1117940921,0.0,0.0,0.005434782608695676,0.0,-0.005434782608695676,0.8695652173913043,0.8478260869565217,0.8478260869565217
1525623065,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8260869565217391,0.8532608695652174,0.8532608695652174
912631776,-0.005434782608695676,0.0,0.0,0.0,0.01630434782608703,0.8858695652173914,0.8641304347826086,0.9021739130434783
389776827,0.005434782608695676,0.0,0.0,0.0,0.0,0.8641304347826086,0.8478260869565217,0.8478260869565217
1635895018,0.0,0.0,0.0,0.005434782608695676,0.0,0.9130434782608695,0.8695652173913043,0.8695652173913043
1781622543,-0.005434782608695676,0.0,0.0,0.0,0.0,0.875,0.8695652173913043,0.8804347826086957
155482921,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8967391304347826,0.8913043478260869,0.8858695652173914
1416597071,0.0,0.0,-0.005434782608695676,0.005434782608695676,-0.010869565217391242,0.907608695652174,0.8804347826086957,0.8913043478260869
723194912,0.0,0.0,0.005434782608695676,-0.005434782608695565,0.0,0.8097826086956522,0.8260869565217391,0.8260869565217391
762231048,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8152173913043478,0.8152173913043478,0.8152173913043478
1719450633,-0.005434782608695676,0.0,0.0,0.0,0.010869565217391242,0.8641304347826086,0.8586956521739131,0.8532608695652174
1133700178,0.010869565217391242,0.0,0.0,-0.005434782608695565,0.005434782608695676,0.8315217391304348,0.8315217391304348,0.8369565217391305
272991822,0.0,0.0,0.0,0.0,-0.005434782608695676,0.842391304347826,0.8206521739130435,0.8315217391304348
774813824,0.0,0.0,0.0,0.0,0.0,0.8315217391304348,0.8206521739130435,0.8206521739130435
676395021,-0.005434782608695565,0.0,0.0,0.0,-0.010869565217391242,0.8641304347826086,0.875,0.8586956521739131
1588559311,0.005434782608695676,0.0,0.0,0.0,0.010869565217391242,0.8586956521739131,0.8641304347826086,0.8641304347826086
695209131,0.0,0.0,-0.010869565217391353,0.0,-0.005434782608695676,0.8532608695652174,0.8478260869565217,0.8586956521739131
268514007,0.0,0.0,0.0,0.0,0.0,0.8858695652173914,0.8695652173913043,0.875
1966276183,0.0,0.0,0.0,0.0,0.0,0.8369565217391305,0.8369565217391305,0.8369565217391305
441914647,-0.010869565217391353,0.0,0.0,0.0,0.0,0.8478260869565217,0.8369565217391305,0.8586956521739131
591014801,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8478260869565217,0.8586956521739131,0.8532608695652174
2135779795,0.005434782608695676,0.0,0.0,0.0,0.005434782608695676,0.8641304347826086,0.8586956521739131,0.8586956521739131
820482730,-0.005434782608695676,0.0,0.0,-0.005434782608695676,-0.005434782608695676,0.9021739130434783,0.8967391304347826,0.8858695652173914
1769438103,0.0,0.0,0.0,0.0,0.0,0.8586956521739131,0.8532608695652174,0.8532608695652174
91885825,0.0,0.0,0.0,0.0,0.0,0.842391304347826,0.8315217391304348,0.8315217391304348
260669647,0.0,0.0,0.0,0.0,0.0,0.8315217391304348,0.8315217391304348,0.8315217391304348
626337280,0.0,0.005434782608695676,-0.010869565217391242,0.0,0.0,0.8641304347826086,0.8641304347826086,0.8586956521739131
1549600989,-0.005434782608695676,0.0,0.0,0.0,0.005434782608695676,0.8641304347826086,0.8586956521739131,0.8695652173913043
323210248,0.0,0.0,0.0,-0.005434782608695676,-0.005434782608695676,0.8478260869565217,0.842391304347826,0.8586956521739131
1576436216,0.0,0.0,0.0,0.005434782608695565,0.005434782608695676,0.8641304347826086,0.8586956521739131,0.8641304347826086
1975512194,0.0,0.0,0.0,0.0,0.005434782608695676,0.8478260869565217,0.842391304347826,0.8369565217391305
293124440,0.0,0.0,0.0,0.0,0.0,0.8641304347826086,0.8695652173913043,0.8695652173913043
1083800450,0.0,0.0,0.0,0.0,0.005434782608695676,0.8532608695652174,0.8586956521739131,0.8641304347826086
1957912197,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8695652173913043,0.8641304347826086,0.8641304347826086
