seed,published,reverted,filled_removed,control
1951359289,0.8804347826086957,0.7934782608695652,0.8870967741935484,0.8695652173913043
104208179,0.8858695652173914,0.7663043478260869,0.8306451612903226,0.8804347826086957
928419030,0.8858695652173914,0.7934782608695652,0.782258064516129,0.8478260869565217
561176345,0.8858695652173914,0.8152173913043478,0.7903225806451613,0.8858695652173914
484670045,0.8586956521739131,0.782608695652174,0.8387096774193549,0.8695652173913043
534362164,0.8641304347826086,0.7554347826086957,0.7983870967741935,0.875
233421513,0.875,0.8532608695652174,0.8387096774193549,0.8478260869565217
1454460042,0.8695652173913043,0.7880434782608695,0.8387096774193549,0.8913043478260869
103769033,0.8369565217391305,0.782608695652174,0.782258064516129,0.8695652173913043
84431613,0.8478260869565217,0.7717391304347826,0.8387096774193549,0.8478260869565217
369469125,0.8260869565217391,0.7771739130434783,0.7741935483870968,0.8315217391304348
1651425125,0.8858695652173914,0.7989130434782609,0.8387096774193549,0.8858695652173914
1524898506,0.8804347826086957,0.7554347826086957,0.7661290322580645,0.907608695652174
878408582,0.8586956521739131,0.7717391304347826,0.7903225806451613,0.8478260869565217
756597112,0.8315217391304348,0.7989130434782609,0.7741935483870968,0.8641304347826086
750503008,0.8532608695652174,0.75,0.782258064516129,0.8532608695652174
1079436288,0.8532608695652174,0.782608695652174,0.8306451612903226,0.8695652173913043
864803182,0.8532608695652174,0.7554347826086957,0.7661290322580645,0.8532608695652174
678896695,0.9130434782608695,0.8369565217391305,0.8064516129032258,0.9184782608695652
1186879765,0.8967391304347826,0.8097826086956522,0.7903225806451613,0.8858695652173914
2062125815,0.842391304347826,0.7663043478260869,0.7903225806451613,0.8695652173913043
1030326948,0.8804347826086957,0.7771739130434783,0.8387096774193549,0.8804347826086957
1193753799,0.8858695652173914,0.8152173913043478,0.8064516129032258,0.9021739130434783
312745439,0.8586956521739131,0.8152173913043478,0.8064516129032258,0.875
1927950892,0.8967391304347826,0.7989130434782609,0.7983870967741935,0.8804347826086957
354207689,0.9021739130434783,0.8315217391304348,0.8870967741935484,0.9021739130434783
1921762059,0.8804347826086957,0.7717391304347826,0.8306451612903226,0.9021739130434783
315790489,0.8804347826086957,0.7880434782608695,0.8145161290322581,0.8641304347826086
277214475,0.9293478260869565,0.8315217391304348,0.8387096774193549,0.907608695652174
773877917,0.8804347826086957,0.7554347826086957,0.8387096774193549,0.8967391304347826
301368534,0.8913043478260869,0.782608695652174,0.7983870967741935,0.8967391304347826
1437068220,0.9130434782608695,0.8206521739130435,0.7903225806451613,0.907608695652174
2053435858,0.8586956521739131,0.7880434782608695,0.7903225806451613,0.8532608695652174
1118481775,0.875,0.7663043478260869,0.75,0.8695652173913043
243021692,0.8478260869565217,0.7771739130434783,0.7661290322580645,0.8478260869565217
22815287,0.8641304347826086,0.7934782608695652,0.8548387096774194,0.875
1725312552,0.8532608695652174,0.7880434782608695,0.8064516129032258,0.8804347826086957
394709803,0.9130434782608695,0.7989130434782609,0.7983870967741935,0.9130434782608695
534129526,0.8586956521739131,0.8152173913043478,0.8548387096774194,0.875
118154545,0.8967391304347826,0.7717391304347826,0.8145161290322581,0.875
2038988206,0.8532608695652174,0.7771739130434783,0.8225806451612904,0.8586956521739131
1062338532,0.8478260869565217,0.7880434782608695,0.7741935483870968,0.8478260869565217
554368842,0.8586956521739131,0.75,0.7983870967741935,0.8478260869565217
2127924446,0.842391304347826,0.7989130434782609,0.8145161290322581,0.875
1178602542,0.8695652173913043,0.8315217391304348,0.7983870967741935,0.875
888174189,0.8695652173913043,0.7445652173913043,0.8629032258064516,0.8586956521739131
242509716,0.8804347826086957,0.7989130434782609,0.7419354838709677,0.875
1961698358,0.8478260869565217,0.8043478260869565,0.8387096774193549,0.8695652173913043
1272992118,0.8858695652173914,0.7771739130434783,0.8387096774193549,0.8695652173913043
59374124,0.8315217391304348,0.7554347826086957,0.8145161290322581,0.8532608695652174
1917856656,0.8695652173913043,0.782608695652174,0.8387096774193549,0.8858695652173914
1698029982,0.8532608695652174,0.7934782608695652,0.8145161290322581,0.8695652173913043
1034334200,0.8586956521739131,0.7880434782608695,0.8467741935483871,0.8641304347826086
66199423,0.875,0.8043478260869565,0.8145161290322581,0.8586956521739131
1997466222,0.842391304347826,0.7445652173913043,0.8064516129032258,0.8586956521739131
121376839,0.8315217391304348,0.7989130434782609,0.8306451612903226,0.8695652173913043
2130702841,0.8858695652173914,0.8043478260869565,0.8548387096774194,0.8913043478260869
1736081903,0.8913043478260869,0.7554347826086957,0.8306451612903226,0.8913043478260869
2068501578,0.8532608695652174,0.8206521739130435,0.8064516129032258,0.8586956521739131
1294390893,0.8532608695652174,0.7934782608695652,0.8145161290322581,0.8695652173913043
1660038460,0.8641304347826086,0.7717391304347826,0.8387096774193549,0.8586956521739131
1363611450,0.8152173913043478,0.782608695652174,0.7741935483870968,0.8315217391304348
1585433823,0.8967391304347826,0.8260869565217391,0.8387096774193549,0.8913043478260869
668852678,0.8369565217391305,0.8043478260869565,0.7741935483870968,0.8641304347826086
1586237306,0.8532608695652174,0.7445652173913043,0.8064516129032258,0.8695652173913043
1582534102,0.8695652173913043,0.8097826086956522,0.8306451612903226,0.8586956521739131
1734430177,0.8586956521739131,0.7771739130434783,0.8225806451612904,0.8804347826086957
1318253049,0.8532608695652174,0.7771739130434783,0.8548387096774194,0.8586956521739131
1454353809,0.8695652173913043,0.7771739130434783,0.7983870967741935,0.8967391304347826
