seed,random,grouped,contamination
340720469,0.8613445378151261,0.7872340425531915,0.40756302521008403
247259338,0.8865546218487395,0.8571428571428571,0.35294117647058826
1168536995,0.8823529411764706,0.7951807228915663,0.37815126050420167
1072466540,0.8613445378151261,0.7782426778242678,0.35294117647058826
841217608,0.8445378151260504,0.8375,0.3739495798319328
1411656602,0.8823529411764706,0.809322033898305,0.38235294117647056
596053354,0.8529411764705882,0.7705627705627706,0.3487394957983193
694040702,0.8781512605042017,0.8016877637130801,0.40756302521008403
976600590,0.8529411764705882,0.7046413502109705,0.3403361344537815
972449552,0.865546218487395,0.8106995884773662,0.36554621848739494
1063375252,0.8697478991596639,0.7364016736401674,0.35294117647058826
1334191430,0.7815126050420168,0.7903225806451613,0.3319327731092437
332351684,0.8823529411764706,0.8034934497816594,0.3865546218487395
2138777173,0.8571428571428571,0.7773109243697479,0.33613445378151263
414781028,0.8613445378151261,0.809322033898305,0.3445378151260504
583251107,0.8613445378151261,0.7773109243697479,0.35714285714285715
933138757,0.8781512605042017,0.7717842323651453,0.3907563025210084
290270235,0.8613445378151261,0.8122270742358079,0.3403361344537815
23709836,0.8571428571428571,0.7383966244725738,0.39915966386554624
1636153285,0.8739495798319328,0.7682403433476395,0.3319327731092437
450430834,0.8949579831932774,0.8218623481781376,0.40756302521008403
1780142852,0.8823529411764706,0.7851239669421488,0.35294117647058826
2104236961,0.8571428571428571,0.8319672131147541,0.3697478991596639
1042773959,0.8739495798319328,0.7791164658634538,0.36134453781512604
731042537,0.8949579831932774,0.7375,0.3739495798319328
1962642749,0.8823529411764706,0.7573221757322176,0.38235294117647056
903160832,0.8361344537815126,0.7649572649572649,0.3487394957983193
2046362233,0.865546218487395,0.8135593220338984,0.37815126050420167
1570685397,0.8613445378151261,0.7833333333333333,0.3403361344537815
102414484,0.8781512605042017,0.7896995708154506,0.37815126050420167
1292519607,0.8487394957983193,0.7736625514403292,0.3235294117647059
745657169,0.8697478991596639,0.8127659574468085,0.3739495798319328
30211543,0.8865546218487395,0.7625,0.3865546218487395
1528545197,0.8529411764705882,0.7848101265822784,0.35714285714285715
1029485465,0.9033613445378151,0.8008298755186722,0.36134453781512604
1713209629,0.8865546218487395,0.782608695652174,0.3025210084033613
1541382836,0.8865546218487395,0.7796610169491526,0.3235294117647059
1123652359,0.8781512605042017,0.7708333333333334,0.38235294117647056
294050347,0.8403361344537815,0.7824267782426778,0.38235294117647056
1361399685,0.8361344537815126,0.7842323651452282,0.3235294117647059
1475484617,0.8571428571428571,0.7860082304526749,0.36554621848739494
1768350784,0.9033613445378151,0.7629310344827587,0.35714285714285715
915802403,0.8487394957983193,0.7838983050847458,0.36554621848739494
692184321,0.8403361344537815,0.7851239669421488,0.35714285714285715
167787019,0.8991596638655462,0.8614718614718615,0.37815126050420167
720906646,0.8865546218487395,0.8451882845188284,0.31512605042016806
98112580,0.8571428571428571,0.8130081300813008,0.4117647058823529
1051171143,0.8739495798319328,0.8268398268398268,0.3487394957983193
323820950,0.8991596638655462,0.7918367346938775,0.36554621848739494
1253181732,0.8739495798319328,0.7958333333333333,0.35294117647058826
980306635,0.8697478991596639,0.7899159663865546,0.3865546218487395
1808309256,0.865546218487395,0.7773109243697479,0.38235294117647056
1666376185,0.8697478991596639,0.7606837606837606,0.38235294117647056
1819457324,0.8571428571428571,0.7759336099585062,0.37815126050420167
479942422,0.8739495798319328,0.7991803278688525,0.35294117647058826
1944876172,0.8613445378151261,0.7478260869565218,0.3865546218487395
476650770,0.8361344537815126,0.726890756302521,0.3739495798319328
1679678491,0.9201680672268907,0.7682926829268293,0.4369747899159664
1917145040,0.8613445378151261,0.7439024390243902,0.3235294117647059
1860425699,0.8865546218487395,0.8326359832635983,0.36134453781512604
444488501,0.8235294117647058,0.7130434782608696,0.33613445378151263
