seed,decision_tree,logistic_regression,random_forest,svm
888696819,0.7445652173913043,0.8369565217391305,0.8532608695652174,0.8315217391304348
1395643329,0.842391304347826,0.8641304347826086,0.8804347826086957,0.8695652173913043
121018923,0.7663043478260869,0.8152173913043478,0.8586956521739131,0.8369565217391305
1159648766,0.8315217391304348,0.8315217391304348,0.875,0.8804347826086957
1839076421,0.7663043478260869,0.8695652173913043,0.8913043478260869,0.8913043478260869
653590498,0.7771739130434783,0.8695652173913043,0.8858695652173914,0.8913043478260869
133106634,0.8206521739130435,0.8532608695652174,0.8586956521739131,0.8586956521739131
808206572,0.8260869565217391,0.8586956521739131,0.8858695652173914,0.842391304347826
1895198045,0.7880434782608695,0.8641304347826086,0.8695652173913043,0.8695652173913043
827148691,0.782608695652174,0.8586956521739131,0.8641304347826086,0.8586956521739131
1950155056,0.8804347826086957,0.9239130434782609,0.9021739130434783,0.9130434782608695
345785596,0.75,0.8695652173913043,0.875,0.8641304347826086
1378365011,0.8206521739130435,0.8695652173913043,0.8913043478260869,0.875
1660190578,0.8532608695652174,0.8586956521739131,0.8804347826086957,0.875
776683870,0.842391304347826,0.9130434782608695,0.9184782608695652,0.9184782608695652
823887643,0.782608695652174,0.8369565217391305,0.8152173913043478,0.8260869565217391
1155596458,0.7934782608695652,0.8532608695652174,0.8206521739130435,0.842391304347826
1559644856,0.7880434782608695,0.8858695652173914,0.8586956521739131,0.8641304347826086
1765487046,0.8043478260869565,0.8641304347826086,0.8913043478260869,0.8586956521739131
1126513285,0.7065217391304348,0.8478260869565217,0.8586956521739131,0.8532608695652174
1751062340,0.8152173913043478,0.8641304347826086,0.8586956521739131,0.8804347826086957
788012686,0.7989130434782609,0.8532608695652174,0.875,0.8586956521739131
1552724617,0.7934782608695652,0.8641304347826086,0.875,0.8586956521739131
876173753,0.8043478260869565,0.8369565217391305,0.8532608695652174,0.8532608695652174
24554781,0.8206521739130435,0.8532608695652174,0.8586956521739131,0.8586956521739131
1319292700,0.7391304347826086,0.8858695652173914,0.8804347826086957,0.8641304347826086
261784439,0.8315217391304348,0.8967391304347826,0.9021739130434783,0.8858695652173914
931954348,0.7880434782608695,0.8858695652173914,0.875,0.8967391304347826
1132550074,0.7934782608695652,0.8478260869565217,0.8586956521739131,0.875
304501440,0.7880434782608695,0.8478260869565217,0.8586956521739131,0.8532608695652174
791266268,0.7934782608695652,0.8913043478260869,0.875,0.8858695652173914
2099486691,0.8043478260869565,0.8315217391304348,0.8641304347826086,0.8478260869565217
2143216821,0.7934782608695652,0.8478260869565217,0.8532608695652174,0.8641304347826086
1097366086,0.717391304347826,0.8641304347826086,0.8804347826086957,0.8532608695652174
1261174774,0.7989130434782609,0.875,0.907608695652174,0.8858695652173914
1256780936,0.7989130434782609,0.8586956521739131,0.875,0.842391304347826
984341616,0.7880434782608695,0.8858695652173914,0.875,0.875
633002732,0.842391304347826,0.8858695652173914,0.907608695652174,0.8967391304347826
675624864,0.7282608695652174,0.8315217391304348,0.842391304347826,0.8369565217391305
853675170,0.8586956521739131,0.8804347826086957,0.8695652173913043,0.875
1597371038,0.7880434782608695,0.875,0.8641304347826086,0.875
108608871,0.7934782608695652,0.842391304347826,0.8478260869565217,0.8532608695652174
304074450,0.8097826086956522,0.8532608695652174,0.8858695652173914,0.8858695652173914
1815338451,0.8206521739130435,0.8641304347826086,0.875,0.8913043478260869
434253977,0.8043478260869565,0.8532608695652174,0.8695652173913043,0.8478260869565217
306440581,0.7663043478260869,0.8260869565217391,0.8369565217391305,0.842391304347826
687705896,0.8043478260869565,0.8695652173913043,0.8586956521739131,0.875
1321086270,0.8260869565217391,0.9130434782608695,0.9293478260869565,0.907608695652174
581936868,0.7771739130434783,0.8532608695652174,0.8586956521739131,0.8586956521739131
297939276,0.7663043478260869,0.8641304347826086,0.8586956521739131,0.8586956521739131
238526,0.7880434782608695,0.842391304347826,0.8315217391304348,0.842391304347826
347157393,0.8206521739130435,0.8586956521739131,0.875,0.8641304347826086
1647701550,0.7934782608695652,0.8858695652173914,0.8967391304347826,0.8858695652173914
1567054801,0.8043478260869565,0.875,0.8804347826086957,0.8967391304347826
2136513437,0.782608695652174,0.842391304347826,0.8532608695652174,0.875
1099845262,0.782608695652174,0.9184782608695652,0.907608695652174,0.8804347826086957
1658225597,0.7717391304347826,0.875,0.8804347826086957,0.8967391304347826
1439335988,0.7608695652173914,0.8641304347826086,0.8695652173913043,0.8804347826086957
2126364432,0.8043478260869565,0.8478260869565217,0.8315217391304348,0.8478260869565217
546285103,0.8260869565217391,0.8586956521739131,0.8532608695652174,0.8478260869565217
496394669,0.8097826086956522,0.8641304347826086,0.842391304347826,0.8641304347826086
1683987321,0.7336956521739131,0.8260869565217391,0.842391304347826,0.8369565217391305
452579148,0.7934782608695652,0.9021739130434783,0.8913043478260869,0.8858695652173914
71872520,0.7663043478260869,0.8586956521739131,0.9184782608695652,0.8858695652173914
371553838,0.7663043478260869,0.8260869565217391,0.8206521739130435,0.8315217391304348
892006468,0.7934782608695652,0.8586956521739131,0.8315217391304348,0.8369565217391305
84820627,0.8043478260869565,0.8641304347826086,0.8858695652173914,0.875
582397270,0.7663043478260869,0.8478260869565217,0.8695652173913043,0.8532608695652174
5656205,0.7880434782608695,0.8804347826086957,0.8641304347826086,0.875
618971506,0.8097826086956522,0.8586956521739131,0.8804347826086957,0.8804347826086957
489927574,0.8206521739130435,0.8641304347826086,0.8804347826086957,0.8532608695652174
1307906613,0.7771739130434783,0.8478260869565217,0.8641304347826086,0.8804347826086957
278254142,0.7989130434782609,0.8586956521739131,0.8586956521739131,0.8586956521739131
1474202240,0.7989130434782609,0.8641304347826086,0.8695652173913043,0.8641304347826086
1933292214,0.7880434782608695,0.875,0.8913043478260869,0.8804347826086957
679495648,0.7880434782608695,0.842391304347826,0.8586956521739131,0.8532608695652174
804241044,0.8043478260869565,0.8967391304347826,0.8913043478260869,0.8858695652173914
314255549,0.7608695652173914,0.8804347826086957,0.8695652173913043,0.8532608695652174
1364454086,0.7934782608695652,0.8913043478260869,0.875,0.8695652173913043
1859522518,0.7989130434782609,0.8586956521739131,0.8858695652173914,0.8641304347826086
101592901,0.8369565217391305,0.842391304347826,0.875,0.875
1307916091,0.8097826086956522,0.8913043478260869,0.9021739130434783,0.8967391304347826
1584233744,0.7717391304347826,0.8260869565217391,0.8260869565217391,0.8260869565217391
55896052,0.8260869565217391,0.8369565217391305,0.8967391304347826,0.8913043478260869
1138546631,0.7989130434782609,0.8641304347826086,0.8641304347826086,0.842391304347826
2008300354,0.7445652173913043,0.907608695652174,0.907608695652174,0.9130434782608695
724868017,0.7934782608695652,0.8152173913043478,0.8152173913043478,0.8043478260869565
906881677,0.7554347826086957,0.8478260869565217,0.8586956521739131,0.8478260869565217
938550938,0.7554347826086957,0.8967391304347826,0.8695652173913043,0.8478260869565217
228723612,0.7663043478260869,0.875,0.8695652173913043,0.8478260869565217
1548991806,0.7989130434782609,0.8804347826086957,0.8967391304347826,0.8913043478260869
2120635974,0.7554347826086957,0.8913043478260869,0.875,0.8641304347826086
27437209,0.8315217391304348,0.8641304347826086,0.8641304347826086,0.8586956521739131
1116295151,0.8043478260869565,0.8804347826086957,0.8804347826086957,0.8695652173913043
477021467,0.7717391304347826,0.8260869565217391,0.8315217391304348,0.8260869565217391
1679709662,0.7608695652173914,0.8369565217391305,0.8641304347826086,0.8586956521739131
1224296690,0.7717391304347826,0.8532608695652174,0.8532608695652174,0.8641304347826086
784163091,0.782608695652174,0.8586956521739131,0.8369565217391305,0.8532608695652174
221287021,0.7934782608695652,0.8532608695652174,0.8641304347826086,0.8532608695652174
1752409363,0.8586956521739131,0.9239130434782609,0.9293478260869565,0.9239130434782609
1490346767,0.7608695652173914,0.8695652173913043,0.8695652173913043,0.8586956521739131
390900890,0.7717391304347826,0.8532608695652174,0.8532608695652174,0.8532608695652174
1196672310,0.7989130434782609,0.842391304347826,0.8532608695652174,0.8532608695652174
192177716,0.7880434782608695,0.8532608695652174,0.8695652173913043,0.8532608695652174
1370399493,0.7934782608695652,0.8695652173913043,0.8804347826086957,0.8532608695652174
1566868218,0.7880434782608695,0.9021739130434783,0.907608695652174,0.8913043478260869
1687238108,0.8206521739130435,0.8586956521739131,0.875,0.8532608695652174
688477673,0.8152173913043478,0.8641304347826086,0.8641304347826086,0.8369565217391305
1838191595,0.7663043478260869,0.842391304347826,0.9021739130434783,0.8641304347826086
819361936,0.7880434782608695,0.8586956521739131,0.8586956521739131,0.8641304347826086
970908555,0.7663043478260869,0.8532608695652174,0.8478260869565217,0.8532608695652174
503913609,0.7771739130434783,0.8586956521739131,0.8695652173913043,0.8695652173913043
2028777895,0.7934782608695652,0.8586956521739131,0.875,0.8695652173913043
1760509409,0.8097826086956522,0.8804347826086957,0.8641304347826086,0.8695652173913043
980619854,0.7717391304347826,0.8641304347826086,0.8695652173913043,0.8532608695652174
463596929,0.7228260869565217,0.8369565217391305,0.8369565217391305,0.842391304347826
1904136293,0.8152173913043478,0.9239130434782609,0.907608695652174,0.8967391304347826
1040170697,0.7391304347826086,0.8695652173913043,0.8586956521739131,0.8586956521739131
136612193,0.7771739130434783,0.8532608695652174,0.8858695652173914,0.875
1429236528,0.842391304347826,0.8586956521739131,0.8532608695652174,0.8369565217391305
1059420494,0.782608695652174,0.8586956521739131,0.8913043478260869,0.8913043478260869
113712825,0.7989130434782609,0.842391304347826,0.8532608695652174,0.8260869565217391
601898957,0.8043478260869565,0.8858695652173914,0.8913043478260869,0.9130434782608695
1189651272,0.8260869565217391,0.8804347826086957,0.9130434782608695,0.9021739130434783
1330113148,0.7880434782608695,0.8804347826086957,0.9021739130434783,0.875
1174351449,0.8152173913043478,0.8260869565217391,0.8695652173913043,0.842391304347826
1552381106,0.8315217391304348,0.9021739130434783,0.907608695652174,0.9021739130434783
877402892,0.7336956521739131,0.8695652173913043,0.8586956521739131,0.8478260869565217
211339667,0.8043478260869565,0.8478260869565217,0.8695652173913043,0.8804347826086957
1419857231,0.8206521739130435,0.842391304347826,0.8586956521739131,0.8586956521739131
1216750747,0.75,0.8315217391304348,0.8369565217391305,0.842391304347826
1296765867,0.8315217391304348,0.8858695652173914,0.9239130434782609,0.907608695652174
1310617029,0.7880434782608695,0.8586956521739131,0.8695652173913043,0.8804347826086957
68093465,0.7663043478260869,0.8586956521739131,0.8695652173913043,0.8641304347826086
247162270,0.8043478260869565,0.8260869565217391,0.875,0.8804347826086957
1740119416,0.75,0.8369565217391305,0.8641304347826086,0.842391304347826
1414026211,0.7717391304347826,0.8586956521739131,0.8586956521739131,0.8695652173913043
1249807264,0.8260869565217391,0.8967391304347826,0.9021739130434783,0.9021739130434783
1755829418,0.7934782608695652,0.875,0.8804347826086957,0.8804347826086957
2132369785,0.7880434782608695,0.8641304347826086,0.8586956521739131,0.8695652173913043
81788580,0.7934782608695652,0.8478260869565217,0.8478260869565217,0.8369565217391305
1362892730,0.8152173913043478,0.8478260869565217,0.875,0.8641304347826086
1013256816,0.8532608695652174,0.907608695652174,0.9347826086956522,0.9130434782608695
1132835717,0.7880434782608695,0.842391304347826,0.8586956521739131,0.8369565217391305
295993327,0.7663043478260869,0.8260869565217391,0.8478260869565217,0.842391304347826
140994345,0.782608695652174,0.8586956521739131,0.8695652173913043,0.8369565217391305
1014291337,0.8043478260869565,0.842391304347826,0.8586956521739131,0.8586956521739131
1252763915,0.7771739130434783,0.8586956521739131,0.875,0.8586956521739131
1568273506,0.8206521739130435,0.8586956521739131,0.8913043478260869,0.8858695652173914
1390521239,0.7336956521739131,0.7989130434782609,0.8152173913043478,0.8152173913043478
2060902355,0.7880434782608695,0.8369565217391305,0.875,0.8695652173913043
545762055,0.782608695652174,0.8532608695652174,0.8369565217391305,0.8478260869565217
159440875,0.782608695652174,0.8315217391304348,0.8586956521739131,0.8369565217391305
613920297,0.8043478260869565,0.8858695652173914,0.875,0.8913043478260869
662756461,0.7608695652173914,0.8532608695652174,0.8641304347826086,0.8586956521739131
386601003,0.7934782608695652,0.8695652173913043,0.8641304347826086,0.8641304347826086
1627943731,0.7663043478260869,0.8586956521739131,0.875,0.8369565217391305
350924044,0.75,0.8586956521739131,0.8695652173913043,0.8695652173913043
5434279,0.7880434782608695,0.8695652173913043,0.8858695652173914,0.8478260869565217
1919496873,0.7445652173913043,0.8097826086956522,0.8260869565217391,0.8097826086956522
1491230185,0.8152173913043478,0.8315217391304348,0.875,0.8695652173913043
116581084,0.7989130434782609,0.8967391304347826,0.8858695652173914,0.8858695652173914
551729983,0.7771739130434783,0.8206521739130435,0.842391304347826,0.8206521739130435
1022144652,0.7880434782608695,0.8532608695652174,0.8695652173913043,0.8641304347826086
585675315,0.7554347826086957,0.8260869565217391,0.8532608695652174,0.8369565217391305
970170757,0.7717391304347826,0.8641304347826086,0.8586956521739131,0.8804347826086957
1473030441,0.717391304347826,0.8586956521739131,0.875,0.8804347826086957
1663958893,0.7717391304347826,0.8641304347826086,0.8369565217391305,0.8641304347826086
1495977601,0.8206521739130435,0.875,0.907608695652174,0.8804347826086957
778648183,0.7771739130434783,0.8478260869565217,0.8478260869565217,0.8315217391304348
660483219,0.7717391304347826,0.842391304347826,0.8586956521739131,0.8586956521739131
